,shopid,userid
5233,86526477,1
5234,86542360,2
5235,86561926,2
5236,86564492,1
5237,86567562,10
5238,86572154,95
5239,86572177,47
5240,86572182,15
5241,86572187,8
5242,86572198,15
5243,86572231,5
5244,86603038,20
5245,86628252,1
5246,86628761,1
5247,86634598,72
5248,86637817,11
5249,86651424,17
5250,86678901,5
5251,86693216,23
5252,86734500,1
5253,86748721,3
5254,86782165,1
5255,86788116,6
5256,86788265,21
5257,86788326,21
5258,86788352,1
5259,86791177,16
5260,86797153,33
5261,86799255,70
5262,86800001,11
5263,86801203,1
5264,86805042,1
5265,86805396,9
5266,86810608,2
5267,86814930,1
5268,86820927,2
5269,86821192,13
5270,86821345,6
5271,86822226,74
5272,86823342,1
5273,86823827,3
5274,86824027,3
5275,86825459,3
5276,86825597,5
5277,86826055,1
5278,86826200,42
5279,86826349,3
5280,86826681,5
5281,86827130,2
5282,86827267,1
5283,86827850,1
5284,86840861,8
5285,86892021,1
5286,86947704,51
5287,86997497,4
5288,86997551,26
5289,87005763,15
5290,87005909,3
5291,87005981,10
5292,87006618,1
5293,87010852,47
5294,87037251,244
5295,87037593,3
5296,87037631,22
5297,87063118,26
5298,87066256,4
5299,87075757,2
5300,87075889,2
5301,87096719,1
5302,87125848,8
5303,87162554,6
5304,87162663,13
5305,87163008,2
5306,87163250,28
5307,87163356,12
5308,87163593,7
5309,87164182,14
5310,87193491,1
5311,87199430,9
5312,87203163,36
5313,87219179,135
5314,87219518,1
5315,87224845,3
5316,87238116,7
5317,87243226,8
5318,87243381,5
5319,87245674,1
5320,87246161,2
5321,87265627,1
5322,87483649,1
5323,87514129,115
5324,87522495,1
5325,87579227,2
5326,87621172,17
5327,87621239,14
5328,87621328,6
5329,87621636,3
5330,87621695,98
5331,87657406,19
5332,87705895,1
5333,87722915,3
5334,87759811,16
5335,87769403,14
5336,87770705,1
5337,87819867,3
5338,87819976,8
5339,87820327,17
5340,87827803,8
5341,87828592,8
5342,87828817,44
5343,87828950,7
5344,87829666,1
5345,87840984,2
5346,87841198,1
5347,87845635,22
5348,87847480,1
5349,87848806,6
5350,87852982,3
5351,87853289,6
5352,87853399,13
5353,87862108,13
5354,87879785,23
5355,87977869,3
5356,87985139,8
5357,87986130,6
5358,88010671,4
5359,88024977,2
5360,88030773,54
5361,88030821,11
5362,88030881,15
5363,88035715,1
5364,88035730,1
5365,88035767,2
5366,88056869,1
5367,88057051,1
5368,88057319,2
5369,88057427,79
5370,88061045,5
5371,88066222,12
5372,88073992,4
5373,88118897,10
5374,88131246,3
5375,88202387,150
5376,88209860,1
5377,88229967,2
5378,88246043,6
5379,88314577,12
5380,88325814,9
5381,88345846,1
5382,88405238,23
5383,88422909,4
5384,88434042,9
5385,88457296,3
5386,88477170,3
5387,88484439,7
5388,88484568,40
5389,88484634,5
5390,88484673,2
5391,88484947,3
5392,88486533,14
5393,88487045,26
5394,88612575,8
5395,88612805,4
5396,88634146,2
5397,88634465,2
5398,88634480,2
5399,88668826,3
5400,88668911,1
5401,88673187,12
5402,88683541,2
5403,88685658,48
5404,88689557,3
5405,88690268,29
5406,88696854,52
5407,88701184,1
5408,88709243,4
5409,88710965,4
5410,88711121,1
5411,88711335,23
5412,88759537,1
5413,88899075,4
5414,89046712,5
5415,89114465,26
5416,89115002,10
5417,89115850,9
5418,89116523,1
5419,89116953,13
5420,89117437,10
5421,89117845,11
5422,89118277,3
5423,89119025,9
5424,89119433,9
5425,89122449,2
5426,89123477,12
5427,89124187,23
5428,89124819,27
5429,89125603,5
5430,89126206,12
5431,89127015,17
5432,89127467,11
5433,89127999,6
5434,89128485,8
5435,89250796,5
5436,89251015,5
5437,89251415,37
5438,89251719,21
5439,89281245,1
5440,89340382,4
5441,89645183,3
5442,89647608,4
5443,89660481,24
5444,89692036,2
5445,89692077,3
5446,89698141,3
5447,89718620,10
5448,89746709,28
5449,89747206,2
5450,89747333,11
5451,89751103,7
5452,89751760,13
5453,89765240,3
5454,89768730,607
5455,89775584,1
5456,89777565,1
5457,89881509,1
5458,89888778,10
5459,89889289,1
5460,89889313,19
5461,89889319,56
5462,89889425,6
5463,89889487,5
5464,89889493,42
5465,89889498,16
5466,89889510,18
5467,89889524,96
5468,89889551,19
5469,89911006,138
5470,89944560,17
5471,89947760,5
5472,89948292,5
5473,89948889,3
5474,89948967,80
5475,89955089,48
5476,89955224,3
5477,90048126,3
5478,90114193,6
5479,90118501,2
5480,90139389,13
5481,90156787,9
5482,90157959,34
5483,90158794,31
5484,90165630,7
5485,90169828,10
5486,90171313,7
5487,90172857,123
5488,90187350,13
5489,90203920,2
5490,90215118,2
5491,90218203,1
5492,90222530,5
5493,90335733,14
5494,90335842,26
5495,90336011,21
5496,90336365,41
5497,90336454,7
5498,90336536,20
5499,90336709,25
5500,90336797,20
5501,90337603,1
5502,90337968,7
5503,90338073,8
5504,90338548,4
5505,90338972,2
5506,90339629,57
5507,90340162,2
5508,90340597,47
5509,90348893,2
5510,90348953,1
5511,90349048,1
5512,90349081,1
5513,90349135,1
5514,90350417,1
5515,90350549,1
5516,90350565,1
5517,90350593,1
5518,90350598,1
5519,90350617,8
5520,90350663,1
5521,90360166,1
5522,90377528,37
5523,90385730,60
5524,90386560,3
5525,90413395,1
5526,90473265,2
5527,90483698,48
5528,90496400,1
5529,90496725,4
5530,90501117,1
5531,90501721,23
5532,90502976,8
5533,90527350,4
5534,90534771,5
5535,90555264,1
5536,90555315,81
5537,90904399,23
5538,91038550,17
5539,91056724,1
5540,91067843,3
5541,91087572,66
5542,91087668,14
5543,91087778,32
5544,91087848,53
5545,91087923,24
5546,91087999,18
5547,91088086,27
5548,91088177,24
5549,91088261,45
5550,91105193,6
5551,91114567,8
5552,91123657,42
5553,91151769,11
5554,91188270,1
5555,91223175,43
5556,91224965,16
5557,91242967,156
5558,91267070,1
5559,91278966,8
5560,91279866,12
5561,91281724,2
5562,91292495,1
5563,91295375,1
5564,91295492,14
5565,91308941,12
5566,91363958,1
5567,91370825,5
5568,91400898,1
5569,91415516,7
5570,91441150,1
5571,91441976,11
5572,91459669,32
5573,91462182,10
5574,91487219,267
5575,91493800,18
5576,91509905,3
5577,91542381,19
5578,91542691,44
5579,91588901,2
5580,91594760,1
5581,91637172,59
5582,91638688,27
5583,91639906,66
5584,91659311,25
5585,91670224,1
5586,91673033,3
5587,91674180,14
5588,91678250,9
5589,91678351,9
5590,91678832,5
5591,91678877,9
5592,91678893,3
5593,91678988,12
5594,91679236,2
5595,91679268,1
5596,91679485,6
5597,91679755,4
5598,91679857,1
5599,91679894,24
5600,91679937,4
5601,91680059,6
5602,91680145,10
5603,91680229,12
5604,91680306,9
5605,91680371,5
5606,91680677,18
5607,91680735,6
5608,91680943,3
5609,91681054,3
5610,91681600,32
5611,91682451,3
5612,91684899,1
5613,91685020,6
5614,91688089,5
5615,91711044,19
5616,91711332,2
5617,91711525,12
5618,91716487,82
5619,91783595,2
5620,91783646,4
5621,91785726,8
5622,91786512,2
5623,91788719,25
5624,91799978,707
5625,91819942,3
5626,91826836,1
5627,91864677,11
5628,91903561,4
5629,92003735,8
5630,92513825,2
5631,92513867,13
5632,92514114,25
5633,92514155,2
5634,92520461,34
5635,92520648,9
5636,92524217,25
5637,92549088,1
5638,92566917,330
5639,92567513,59
5640,92727505,70
5641,92727875,27
5642,92733248,2
5643,92751982,5
5644,92752049,1
5645,92775746,106
5646,92783216,1
5647,92813507,1
5648,92849569,8
5649,92916214,42
5650,92935577,11
5651,92937409,27
5652,92956201,5
5653,92971999,1
5654,92990895,11
5655,92991006,2
5656,92991064,16
5657,93114938,1
5658,93118317,8
5659,93118442,4
5660,93119848,1
5661,93120165,1
5662,93171909,2
5663,93178145,3
5664,93229665,2
5665,93295101,132
5666,93298215,1
5667,93322597,1
5668,93353933,1
5669,93358498,4
5670,93358941,71
5671,93359597,3
5672,93359725,14
5673,93359944,5
5674,93360016,25
5675,93363430,53
5676,93363519,37
5677,93380165,5
5678,93381802,4
5679,93547627,5
5680,93571515,2
5681,93684185,12
5682,93684245,9
5683,93691788,2
5684,93750632,3
5685,93785607,5
5686,93808009,1
5687,93861688,2
5688,93893101,5
5689,93906301,19
5690,93944758,2
5691,93949912,16
5692,93949994,61
5693,93950041,22
5694,93950114,21
5695,93950227,16
5696,93950878,124
5697,93951065,22
5698,93951158,21
5699,93951228,13
5700,93952110,47
5701,93952151,19
5702,93952227,34
5703,93952314,10
5704,93952366,9
5705,93952433,10
5706,94036983,5
5707,94040233,4
5708,94154189,4
5709,94185530,6
5710,94241427,3
5711,94264180,5
5712,94269792,4
5713,94279148,1
5714,94323897,6
5715,94341099,2
5716,94461134,25
5717,94462069,2
5718,94479614,2
5719,94506916,1
5720,94512558,1
5721,94531424,2
5722,94552612,14
5723,94563980,7
5724,94846095,2
5725,94886638,3
5726,94927662,1
5727,94979872,2
5728,95035833,3
5729,95045402,3
5730,95048492,8
5731,95070940,4
5732,95090493,1
5733,95115156,2
5734,95122605,2
5735,95130073,28
5736,95134473,26
5737,95135096,3
5738,95135759,6
5739,95136623,8
5740,95137178,32
5741,95138046,111
5742,95138572,62
5743,95139064,23
5744,95178976,12
5745,95191947,18
5746,95192543,19
5747,95193063,41
5748,95194143,13
5749,95199702,3
5750,95230207,62
5751,95230591,11
5752,95236751,109
5753,95237007,4
5754,95251808,1
5755,95256147,1
5756,95256207,1
5757,95265970,56
5758,95273673,45
5759,95274955,14
5760,95275840,35
5761,95302151,21
5762,95302322,4
5763,95302417,2
5764,95322764,6
5765,95337360,2
5766,95442584,1
5767,95446709,60
5768,95458810,56
5769,95478052,4
5770,95506527,8
5771,95507102,17
5772,95507169,1
5773,95507222,5
5774,95507319,6
5775,95507367,14
5776,95507413,7
5777,95507534,3
5778,95507784,9
5779,95524736,20
5780,95526512,40
5781,95557767,1
5782,95565618,1
5783,95570154,47
5784,95570264,1
5785,95580868,1
5786,95581106,8
5787,95632694,12
5788,95642156,3
5789,95654566,16
5790,95709421,4
5791,95729391,4
5792,95736721,1
5793,95737497,2
5794,95745694,52
5795,95757719,4
5796,95757774,19
5797,95757987,15
5798,95758036,2
5799,95763943,20
5800,95800924,1
5801,95868154,18
5802,95875859,11
5803,95891080,1
5804,95900223,9
5805,95900242,2
5806,95900252,55
5807,95903584,7
5808,95949103,9
5809,95963894,9
5810,95967043,7
5811,96197811,2
5812,96405580,1
5813,96411310,2
5814,96459080,28
5815,96460204,15
5816,96460236,9
5817,96460264,4
5818,96462551,1
5819,96464079,6
5820,96478385,3
5821,96523677,1
5822,96531670,1
5823,96540289,11
5824,96555082,17
5825,96555187,11
5826,96555327,5
5827,96555506,20
5828,96555548,15
5829,96555639,6
5830,96555792,18
5831,96557957,18
5832,96558159,81
5833,96558236,20
5834,96558327,5
5835,96561202,25
5836,96561842,5
5837,96562362,5
5838,96573613,10
5839,96573864,59
5840,96574352,1
5841,96574730,1
5842,96659798,11
5843,96664410,22
5844,96664664,5
5845,96671258,1
5846,96674484,2
5847,96674652,42
5848,96675020,25
5849,96679384,3
5850,96679836,36
5851,96680288,48
5852,96681287,2
5853,96681429,12
5854,96681481,20
5855,96681521,3
5856,96729300,26
5857,96729996,3
5858,96731231,1
5859,96745413,11
5860,96745471,1
5861,96745501,3
5862,96755275,10
5863,96755383,6
5864,96755478,32
5865,96755555,18
5866,96755646,3
5867,96755885,15
5868,96757644,91
5869,96757689,189
5870,96757706,132
5871,96757713,125
5872,96757783,45
5873,96830933,8
5874,96833874,3
5875,96869191,83
5876,96877484,9
5877,96879386,47
5878,96887816,1
5879,96890153,2
5880,96923611,9
5881,96929974,3
5882,96953202,1
5883,96953206,3
5884,96953349,141
5885,96973170,1
5886,96977221,3
5887,96982683,1
5888,96982835,98
5889,96988246,4
5890,97004319,3
5891,97045447,1
5892,97083776,29
5893,97084589,182
5894,97084677,79
5895,97106040,1
5896,97126887,5
5897,97167904,33
5898,97167909,94
5899,97168062,46
5900,97169288,1
5901,97172550,3
5902,97172638,3
5903,97179467,16
5904,97186703,4
5905,97215254,1
5906,97279970,1
5907,97298092,1
5908,97300547,15
5909,97323655,25
5910,97323667,27
5911,97323677,18
5912,97323717,23
5913,97323734,11
5914,97323745,14
5915,97334001,1
5916,97335446,2
5917,97340224,7
5918,97360647,1
5919,97360726,1
5920,97371327,1
5921,97371388,4
5922,97371429,14
5923,97371468,15
5924,97371748,8
5925,97371988,1
5926,97372033,70
5927,97559742,20
5928,97564083,1
5929,97868633,14
5930,97868707,15
5931,97868927,16
5932,97880534,13
5933,97880582,2
5934,97909968,3
5935,97911158,12
5936,97912204,2
5937,97916404,2
5938,97950862,20
5939,97993018,65
5940,98079940,16
5941,98100354,4
5942,98133014,2
5943,98133100,6
5944,98133164,3
5945,98133227,1
5946,98146413,26
5947,98307691,2
5948,98402082,1
5949,98473827,1
5950,98477239,1
5951,98477401,8
5952,98479135,11
5953,98479877,1
5954,98480179,4
5955,98481320,21
5956,98494600,1
5957,98501854,1
5958,98520569,17
5959,98524089,2
5960,98529274,6
5961,98529535,22
5962,98529801,48
5963,98537571,12
5964,98538299,5
5965,98539267,4
5966,98540060,47
5967,98544801,1
5968,98545468,1
5969,98546221,2
5970,98546882,2
5971,98548083,10
5972,98548360,17
5973,98548956,38
5974,98551848,78
5975,98567418,8
5976,98567689,5
5977,98610777,7
5978,98617000,5
5979,98679405,3
5980,98700387,21
5981,98700393,12
5982,98705037,22
5983,98708267,1
5984,98708324,4
5985,98708338,1
5986,98715664,36
5987,98725478,6
5988,98726397,4
5989,98727135,6
5990,98734014,5
5991,98740626,1
5992,98758834,106
5993,98758875,6
5994,98758925,23
5995,98758957,2
5996,98758982,19
5997,98759015,3
5998,98760359,3
5999,98764788,4
6000,98768262,85
6001,98771032,5
6002,98790571,1
6003,98790745,1
6004,98790772,1
6005,98790792,2
6006,98793048,19
6007,98793058,14
6008,98793077,51
6009,98793086,15
6010,98793095,29
6011,98793115,57
6012,98793120,47
6013,98793136,29
6014,98793150,26
6015,98799636,2
6016,98799716,29
6017,98815158,2
6018,98815227,12
6019,98818504,3
6020,98818920,2
6021,98819214,1
6022,98819321,2
6023,98819410,1
6024,98819598,2
6025,98929951,5
6026,99067259,22
6027,99201775,6
6028,99263387,19
6029,99348398,1
6030,99376832,3
6031,99399692,2
6032,99494989,37
6033,99510463,182
6034,99512635,18
6035,99512760,14
6036,99561631,4
6037,99571233,1
6038,99578123,4
6039,99587817,3
6040,99608256,1
6041,99608577,17
6042,99608689,39
6043,99608764,9
6044,99608963,2
6045,99610064,4
6046,99618930,1
6047,99618940,3
6048,99637997,2
6049,99649785,17
6050,99675182,3
6051,99779965,31
6052,99780139,2
6053,99783414,1
6054,99786975,1
6055,99787848,97
6056,99788362,9
6057,99796144,17
6058,99796167,4
6059,99796530,1
6060,99825399,7
6061,99831506,43
6062,99833363,152
6063,99836251,50
6064,99862571,1
6065,99893337,14
6066,99893367,12
6067,99893412,5
6068,99893455,43
6069,100028340,1
6070,100028604,1
6071,100028732,8
6072,100028984,3
6073,100029057,1
6074,100029879,64
6075,100029932,32
6076,100030014,21
6077,100048174,15
6078,100115134,22
6079,100115513,2
6080,100243404,1
6081,100251293,22
6082,100258964,4
6083,100262732,14
6084,100271445,14
6085,100339647,2
6086,100446829,4
6087,100446925,1
6088,100458655,1
6089,100486527,2
6090,100487979,1
6091,100489551,21
6092,100490403,55
6093,100506525,34
6094,100513725,7
6095,100513926,17
6096,100514020,4
6097,100519870,35
6098,100682318,31
6099,100685685,10
6100,100688365,3
6101,100688369,14
6102,100688405,1
6103,100694640,4
6104,100694699,7
6105,100694756,6
6106,100694836,51
6107,100696559,2
6108,100701712,4
6109,100767487,2
6110,100778427,4
6111,100778543,5
6112,100856387,10
6113,100866136,8
6114,100872502,4
6115,100873113,2
6116,100879743,1
6117,100944315,4
6118,100961387,2
6119,101027941,9
6120,101394558,15
6121,101475186,7
6122,101482900,3
6123,101485189,3
6124,101485821,4
6125,101486980,1
6126,101515812,4
6127,101532883,5
6128,101533964,6
6129,101534731,9
6130,101552369,2
6131,101573405,44
6132,101573592,88
6133,101584858,1
6134,101589860,5
6135,101590001,5
6136,101590068,113
6137,101629336,1
6138,101629470,1
6139,101667372,214
6140,101674287,2
6141,101702742,2
6142,101765690,2
6143,101773184,1
6144,101773189,9
6145,101804061,1
6146,101815232,10
6147,101817472,17
6148,101820008,16
6149,101831953,6
6150,101832043,104
6151,101833097,10
6152,102013239,3
6153,102025025,2
6154,102077762,1
6155,102092496,2
6156,102111330,120
6157,102113269,4
6158,102114982,24
6159,102115038,3
6160,102126586,64
6161,102126675,1
6162,102178598,10
6163,102200925,12
6164,102217761,14
6165,102217880,4
6166,102278372,3
6167,102278547,11
6168,102278783,12
6169,102278984,7
6170,102279185,4
6171,102279399,9
6172,102279586,4
6173,102279768,1
6174,102280005,4
6175,102289805,1
6176,102289947,17
6177,102290095,10
6178,102290430,1
6179,102291485,1
6180,102293507,45
6181,102303977,11
6182,102318125,15
6183,102319829,2
6184,102320759,4
6185,102338025,52
6186,102355718,10
6187,102369034,9
6188,102370654,1
6189,102370729,3
6190,102371130,2
6191,102371246,30
6192,102371421,10
6193,102371504,18
6194,102379724,9
6195,102384445,2
6196,102384739,3
6197,102385557,2
6198,102385714,2
6199,102385807,1
6200,102385902,2
6201,102385985,1
6202,102386086,2
6203,102386167,1
6204,102386278,1
6205,102395865,8
6206,102395958,1
6207,102396064,9
6208,102457988,1
6209,102486966,90
6210,102499581,4
6211,102500424,2
6212,102509060,5
6213,102509168,4
6214,102509299,2
6215,102562620,1
6216,102634861,3
6217,102670337,8
6218,102678893,1
6219,102683971,11
6220,102694092,1
6221,102730283,27
6222,102731412,21
6223,102733707,22
6224,102807464,1
6225,102870617,48
6226,102985383,1
6227,103382319,1
6228,103654909,2
6229,103661046,2
6230,103715156,5
6231,103741069,45
6232,103741233,1
6233,103741407,58
6234,103741800,21
6235,103846404,1
6236,103945357,9
6237,104066229,3
6238,104192542,1
6239,104193255,5
6240,104231250,6
6241,104245690,86
6242,104245705,14
6243,104245719,5
6244,104245736,41
6245,104250295,5
6246,104254476,31
6247,104278318,12
6248,104278513,38
6249,104291625,14
6250,104291811,83
6251,104291891,4
6252,104292134,1
6253,104355752,9
6254,104367875,1
6255,104447875,1
6256,104457372,2
6257,104457555,16
6258,104457597,1
6259,104457640,2
6260,104457794,88
6261,104457859,2
6262,104457944,16
6263,104457990,4
6264,104492932,1
6265,104493006,1
6266,104493048,1
6267,104493090,2
6268,104552024,35
6269,104552108,3
6270,104565067,1
6271,104581872,5
6272,104583429,4
6273,104584185,4
6274,104589468,15
6275,104589926,119
6276,104590058,136
6277,104590245,23
6278,104590472,24
6279,104590579,13
6280,104590872,2
6281,104591627,1
6282,104591995,2
6283,104592113,8
6284,104592411,18
6285,104592513,2
6286,104593022,1
6287,104593216,8
6288,104593417,23
6289,104593509,1
6290,104593591,3
6291,104594800,2
6292,104619817,7
6293,104619979,3
6294,104643920,1
6295,104655070,2
6296,104732132,6
6297,104733096,3
6298,104738919,1
6299,104747025,59
6300,104747317,18
6301,104747429,15
6302,104756497,4
6303,104784067,4
6304,104801721,22
6305,104801795,3
6306,104801806,6
6307,104801942,2
6308,104802017,6
6309,104802019,2
6310,104802076,1
6311,104802096,24
6312,104802109,3
6313,104802132,2
6314,104802142,53
6315,104802181,19
6316,104802206,8
6317,104802221,1
6318,104804190,3
6319,104804207,40
6320,104804254,8
6321,104804366,40
6322,104804482,2
6323,104804492,36
6324,104804503,101
6325,104804514,14
6326,104804527,11
6327,104804537,11
6328,104804571,1
6329,104804587,39
6330,104804595,8
6331,104808079,2
6332,104815585,5
6333,104841162,12
6334,104860134,7
6335,104860188,3
6336,104860666,9
6337,104914233,4
6338,104955370,13
6339,105032290,35
6340,105034419,1
6341,105064168,3
6342,105064406,14
6343,105064487,1
6344,105064701,24
6345,105071276,15
6346,105082099,2
6347,105082281,8
6348,105082438,6
6349,105083066,6
6350,105083565,1
6351,105083959,7
6352,105084116,2
6353,105084496,59
6354,105084800,96
6355,105090824,2
6356,105094687,19
6357,105095759,22
6358,105096257,4
6359,105096361,105
6360,105100687,1
6361,105112002,1
6362,105116147,7
6363,105117448,5
6364,105117512,1
6365,105117647,1
6366,105117817,1
6367,105117944,2
6368,105117997,1
6369,105118054,1
6370,105118242,4
6371,105213005,7
6372,105221414,4
6373,105222713,7
6374,105223323,3
6375,105224226,10
6376,105225101,4
6377,105288708,16
6378,105297649,6
6379,105299698,10
6380,105314820,8
6381,105377557,2
6382,105377652,2
6383,105378074,115
6384,105385560,1
6385,105767992,1
6386,105782218,3
6387,105953765,47
6388,105955163,3
6389,105999189,1
6390,106025589,57
6391,106034812,2
6392,106050064,1
6393,106050378,3
6394,106050474,23
6395,106051591,5
6396,106055702,7
6397,106390103,8
6398,106390524,77
